"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-02",,"92","104","82"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-03",,"91","102","83"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-04",,"90","101","81"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-05",,"91","101","81"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-06",,"91","99","83"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-07",,"92","104","83"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-08",,"94","106","85"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-09",,"94","107","85"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-10",,"92","100",
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-11",,"90","98","83"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-12",,"89","98","80"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-13",,"89","101","81"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-14",,"88","97",
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-15",,"86","97","73"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-16",,"85","96",
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-17",,"87","105",
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-18",,"88","101","76"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-19",,"88","101","77"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-20",,"87","101","76"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-21",,"86","99","73"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-22",,"87",,"75"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-23",,"86","98","75"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-24",,"88","104",
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-25",,"89","108","76"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-26",,"89","105","74"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-27",,"87","103",
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-28",,"87","102","77"
"AEM00041217","ABU DHABI INTERNATIONAL, AE","24.433","54.651","26.8","1983-09-29",,"88","100","78"
