"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-14","1.10",,"35","29"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-15","1.91",,"45","29"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-16","0.01",,"36","31"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-17","0.00",,"49","26"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-18","0.00",,"46","32"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-19","0.00",,"55","27"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-20","0.00",,"46","30"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-21","0.00",,"53","26"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-22","0.07",,"64","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-23","0.00",,"58","40"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-24","0.00",,"56","43"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-25","1.02",,"44","35"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-26","0.30",,"59","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-27","0.00",,"50","38"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-02-28","0.24",,"45","36"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-01","1.23",,"59","44"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-02","0.01",,"52","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-03","0.00",,"47","36"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-04","0.00",,"48","31"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-05","0.00",,"49","30"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-06","0.39",,"62","34"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-07","0.49",,"61","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-08","0.00",,"59","39"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-09","0.00",,"51","36"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-10","0.62",,"54","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-11","0.00",,"62","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-12","0.01",,"55","35"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-13","0.00",,"49","31"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-14","0.00",,"58","34"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-15","0.00",,"66","43"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-16","0.00",,"66","43"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-17","0.04",,"66","43"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-18","0.02",,"67","50"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-19","0.00",,"67","46"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-20","0.00",,"53","39"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-21","0.00",,"58","34"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-22","0.00",,"56","39"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-23","0.06",,"51","35"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-24","0.00",,"58","36"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-25","0.06",,"62","37"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-26","0.62",,"63","46"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-27","0.00",,"62","46"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-28","2.05",,"52","43"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-29","0.25",,"58","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-30","0.02",,"56","41"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-03-31","0.00",,"57","36"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-01","0.00",,"65","51"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-02","0.17",,"61","52"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-03","1.30",,"52","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-04","0.40",,"52","47"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-05","0.00",,"63","43"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-06","0.23",,"60","48"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-07","1.65",,"63","49"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-08","0.00",,"66","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-09","0.00",,"74","50"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-10","0.00",,"64","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-11","0.84",,"56","44"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-12","1.02",,"61","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-13","0.00",,"67","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-14","0.00",,"60","42"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-15","0.00",,"64","48"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-16","0.00",,"68","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-17","0.29",,"62","48"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-18","0.00",,"64","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-19","0.22",,"60","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-20","0.35",,"68","53"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-21","0.06",,"68","51"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-22","0.00",,"69","50"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-23","0.15",,"66","51"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-24","0.00",,"66","46"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-25","0.00",,"64","41"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-26","0.00",,"69","44"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-27","0.00",,"71","45"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-28","0.00",,"74","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-29","0.27",,"80","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-04-30","0.02",,"74","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-01","0.00",,"68","50"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-02","0.00",,"74","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-03","0.00",,"76","50"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-04","0.00",,"81","51"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-05","0.00",,"78","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-06","0.00",,"69","52"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-07","0.00",,"72","50"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-08","1.77",,"63","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-09","0.22",,"76","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-10","0.00",,"74","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-11","0.00",,"74","53"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-12","0.00",,"77","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-13","0.00",,"80","53"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-14","0.00",,"73","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-15","0.32",,"68","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-16","0.12",,"70","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-17","0.06",,"65","57"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-18","0.06",,"63","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-19","0.00",,"69","53"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-20","0.02",,"71","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-21","0.00",,"70","52"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-22","0.00",,"70","55"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-23","0.20",,"77","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-24","0.00",,"82","57"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-25","0.00",,"85","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-26","0.00",,"78","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-27","0.37",,"74","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-28","0.00",,"77","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-29","0.00",,"82","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-30","0.00",,"81","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-05-31","0.26",,"73","68"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-01","0.05",,"78","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-02","0.00",,"86","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-03","0.00",,"87","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-04","0.00",,"80","64"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-05","0.03",,"77","66"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-06","0.00",,"82","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-07","0.01",,"76","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-08","0.06",,"75","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-09","0.11",,"71","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-10","0.04",,"77","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-11","0.00",,"78","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-12","0.27",,"67","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-13","0.00",,"76","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-14","0.00",,"80","64"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-15","2.09",,"70","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-16","1.83",,"66","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-17","0.00",,"82","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-18","0.00",,"85","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-19","0.00",,"80","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-20","0.01",,"86","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-21","0.00",,"81","69"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-22","0.39",,"82","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-23","0.16",,"81","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-24","0.06",,"78","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-25","0.43",,"75","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-26","0.02",,"80","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-27","0.00",,"82","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-28","0.02",,"77","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-29","0.00",,"83","72"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-06-30","0.11",,"81","69"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-01","0.11",,"80","69"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-02","0.90",,"80","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-03","0.00",,"67","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-04","0.04",,"77","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-05","1.30",,"70","66"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-06","0.00",,"75","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-07","0.00",,"81","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-08","0.15",,"77","69"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-09","0.01",,"89","66"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-10","0.00",,"84","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-11","0.00",,"90","75"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-12","0.63",,"77","70"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-13","0.00",,"88","73"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-14","0.81",,"73","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-15","1.23",,"68","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-16","0.70",,"80","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-17","0.31",,"76","70"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-18","0.00",,"84","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-19","0.00",,"88","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-20","0.00",,"85","72"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-21","0.00",,"87","73"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-22","0.00",,"88","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-23","0.00",,"87","74"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-24","0.00",,"87","73"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-25","0.00",,"88","74"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-26","0.00",,"90","74"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-27","0.00",,"92","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-28","0.00",,"92","77"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-29","0.00",,"95","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-30","0.00",,"94","78"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-07-31","0.00",,"85","73"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-01","0.00",,"85","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-02","0.00",,"82","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-03","0.00",,"86","68"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-04","0.00",,"87","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-05","0.00",,"89","75"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-06","0.00",,"90","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-07","0.00",,"94","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-08","0.00",,"92","75"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-09","0.00",,"94","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-10","0.04",,"98","77"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-11","1.01",,"94","72"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-12","0.00",,"92","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-13","0.00",,"91","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-14","0.00",,"91","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-15","0.00",,"89","75"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-16","0.00",,"90","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-17","0.00",,"91","77"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-18","0.00",,"91","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-19","0.00",,"90","78"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-20","0.00",,"91","78"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-21","4.07",,"85","72"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-22","1.15",,"81","72"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-23","0.81",,"84","76"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-24","0.15",,"87","79"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-25","0.00",,"92","77"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-26","1.21",,"92","77"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-27","0.00",,"90","77"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-28","0.00",,"89","78"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-29","0.00",,"89","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-30","0.25",,"74","68"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-08-31","0.00",,"80","70"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-01","0.01",,"87","72"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-02","0.00",,"86","71"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-03","0.00",,"87","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-04","0.08",,"81","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-05","0.02",,"76","69"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-06","0.01",,"85","68"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-07","0.00",,"81","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-08","0.00",,"81","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-09","1.14",,"74","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-10","0.00",,"81","65"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-11","0.04",,"73","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-12","0.00",,"80","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-13","0.31",,"69","64"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-14","0.00",,"78","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-15","1.39",,"70","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-16","0.02",,"75","66"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-17","0.00",,"79","68"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-18","0.22",,"78","67"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-19","1.72",,"69","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-20","0.00",,"77","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-21","0.00",,"76","53"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-22","0.31",,"72","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-23","0.00",,"82","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-24","0.03",,"75","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-25","1.13",,"64","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-26","1.32",,"62","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-27","0.34",,"69","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-28","0.00",,"72","52"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-29","0.00",,"73","57"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-09-30","0.48",,"78","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-01","0.01",,"78","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-02","0.00",,"75","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-03","0.02",,"74","61"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-04","0.41",,"68","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-05","0.49",,"69","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-06","0.23",,"75","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-07","0.00",,"72","49"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-08","0.02",,"70","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-09","0.34",,"69","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-10","0.00",,"81","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-11","0.00",,"80","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-12","0.00",,"77","63"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-13","0.00",,"75","62"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-14","1.25",,"63","60"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-15","0.39",,"81","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-16","0.00",,"80","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-17","0.00",,"78","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-18","0.00",,"78","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-19","0.00",,"79","57"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-20","0.04",,"78","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-21","0.38",,"62","58"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-22","0.00",,"68","54"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-23","1.43",,"56","51"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-24","0.07",,"68","52"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-25","0.00",,"69","59"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-26","0.00",,"70","56"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-27","0.00",,"69","53"
"JA000047662","TOKYO, JA","35.683","139.767","36.0","1951-10-28","0.60",,"59","53"
